Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
01-Jan-2020,12299.85,12320.75,12263.2,12279.05,446251194,12946.17
02-Jan-2020,12294.95,12387.65,12292.2,12380.5,645781490,19429.69
03-Jan-2020,12359.7,12368.6,12292.4,12328.6,671669795,21761.81
06-Jan-2020,12270.25,12278.25,12070.75,12090.6,652762014,21896.93
07-Jan-2020,12174.65,12255.75,12106.3,12154.95,736051577,23115.45
08-Jan-2020,12034.4,12145,12026.8,12131.45,948960796,22902.66
09-Jan-2020,12259.55,12328.25,12241.75,12319.7,1053400858,24027.71
10-Jan-2020,12372,12412.95,12316.6,12359.7,939484313,24092.51
13-Jan-2020,12401.15,12442.55,12391.5,12436.45,783662824,22316.59
14-Jan-2020,12442.6,12480.45,12417.7,12468.55,838396839,23098
15-Jan-2020,12458.3,12470.35,12392.55,12458.85,974972459,23105.34
16-Jan-2020,12468.6,12506.4,12431.5,12470.6,732714264,20716.27
17-Jan-2020,12445.75,12500.95,12439.15,12471.15,1709289047,26290.92
20-Jan-2020,12544.4,12544.4,12335.1,12343.2,1063748617,26310.52
21-Jan-2020,12314.45,12349.4,12279.5,12287.25,1256487056,23778.92
22-Jan-2020,12335.1,12341.1,12213.65,12230.85,1078861020,25914.85
23-Jan-2020,12248.2,12321.4,12220.7,12312.9,1699254365,31059.04
24-Jan-2020,12307.25,12410.8,12282.7,12386.95,937241490,23456.53
27-Jan-2020,12336.75,12363.15,12249.45,12262.65,750304421,22836.18
28-Jan-2020,12292.4,12311,12175.8,12203.2,912989710,27636.91
29-Jan-2020,12262.75,12312.6,12251.3,12276.95,863864153,25719.49
30-Jan-2020,12295.1,12297.3,12144.25,12165.4,964503298,25784.58
31-Jan-2020,12228.95,12232.5,12071,12086.9,1147901344,32201.52
01-Feb-2020,12066.05,12153.85,11738.45,11768.9,861850212,26736.34
03-Feb-2020,11736.6,11864.3,11719.25,11820.3,1031833247,32677.02
04-Feb-2020,11900.05,12099.35,11898.9,12091,902955660,30502.95
05-Feb-2020,12121.05,12219.95,12071.9,12212,1096111366,29749.51
06-Feb-2020,12243.95,12295.2,12211.6,12273.7,1013558973,32846.86
07-Feb-2020,12286.85,12290.15,12223.7,12249.25,839983098,24798.34
10-Feb-2020,12253.95,12254.95,12144.05,12185.35,828817060,23141.45
11-Feb-2020,12260.2,12317.7,12237.8,12246.2,827144568,23461.08
12-Feb-2020,12288.15,12362,12282.2,12327.7,932387054,24460.49
13-Feb-2020,12342.25,12347.1,12266.25,12301.75,794527828,22112.85
14-Feb-2020,12314.25,12369.4,12210.05,12230.45,2214334346,27360.17
17-Feb-2020,12247.2,12271.7,12143.5,12152,1434093320,20180.71
18-Feb-2020,12133.6,12134.45,12009.55,12098.9,1524574950,24093.02
19-Feb-2020,12197.9,12256.2,12155.25,12248.2,1718114837,24625.16
20-Feb-2020,12242.25,12288.9,12202.75,12211.3,1724531604,27469.65
24-Feb-2020,12140.45,12140.45,11939.55,11957,1395035167,26193.74
25-Feb-2020,12007.3,12018.45,11900.6,11917.3,1278186416,25453.59
26-Feb-2020,11859.1,11902.15,11756.65,11790.1,1104078933,28427.31
27-Feb-2020,11773.95,11776.1,11646.05,11746.85,1244139818,28322.9
28-Feb-2020,11495.6,11497.9,11288.4,11316.3,1546581871,42627.48
02-Mar-2020,11500.85,11560.15,11153.65,11251.55,1249491066,32933.97
03-Mar-2020,11337.45,11471.1,11279.55,11430.85,1279395761,30668.35
04-Mar-2020,11481.55,11485.5,11205.95,11372.85,1274895204,34539.84
05-Mar-2020,11430.1,11515.55,11371.5,11397.9,1954755189,33959.11
06-Mar-2020,11061.85,11163,10957.4,11119.65,2394161843,33293.23
09-Mar-2020,10877.5,10886.3,10442.15,10583.05,2548062704,42528.38
11-Mar-2020,10476.65,10673.25,10475.1,10578,2227115701,39439.35
12-Mar-2020,10160.05,10160.75,9614.55,9693.95,2531991495,48213.9
13-Mar-2020,9177.3,10248,8642.2,10050.25,3211802047,52776.56
16-Mar-2020,9684.8,9728.1,9281.75,9316.95,2510748783,35882.43
17-Mar-2020,9395.1,9531.95,9056.35,9105.4,1917292875,34565.89
18-Mar-2020,9228.8,9265.3,8552.25,8607.95,4113890919,47452.77
19-Mar-2020,8198.2,8703.85,7964.4,8388.7,1965626432,41562.69
20-Mar-2020,8417.55,8995.35,8305,8852.05,2004820848,45760.73
23-Mar-2020,8057.35,8272.35,7694.2,7719.1,1228948752,28137.78
24-Mar-2020,7942.25,8133.9,7624.85,7897.4,1318518499,33330.26
25-Mar-2020,7827.5,8442.8,7815,8388.2,1158184925,33725.02
26-Mar-2020,8523.1,8832.25,8382.85,8732.1,1424521253,39406.13
27-Mar-2020,9032.45,9135.85,8614.35,8747.05,1309947851,38419.2
30-Mar-2020,8487.15,8683.15,8368.8,8405.3,893292409,29004.95
31-Mar-2020,8652.65,8805.95,8483.4,8731.15,1107770001,32253.83
01-Apr-2020,8722.1,8725.7,8351.75,8404.15,910933088,25488.84
03-Apr-2020,8497.75,8497.75,8213.25,8240.2,1135951449,32267.62
07-Apr-2020,8595.7,8958.95,8508.15,8934.6,1279303814,42550.8
08-Apr-2020,8842.6,9288.35,8806.85,8921.3,1451866382,46311.32
09-Apr-2020,9144.1,9300.05,9088,9282.85,1188555121,40931.47
13-Apr-2020,9276.2,9282.95,9080.2,9177.7,1738753990,34515.9
15-Apr-2020,9366.1,9449.35,9072.9,9128.25,1956343583,50455.2
16-Apr-2020,9057.55,9258.05,9020.55,9197.1,1470438278,38832.98
17-Apr-2020,9523.15,9523.6,9283.55,9453.5,1683221443,42323.52
20-Apr-2020,9573.75,9574.2,9416.85,9442.6,1384639426,36228.06
21-Apr-2020,9202.9,9237.4,9107.9,9175.65,1229727241,36995.76
22-Apr-2020,9215.55,9388.3,9130.85,9372.3,1473594215,42639.31
23-Apr-2020,9419,9521.55,9365.6,9486.7,1597917146,37049.73
24-Apr-2020,9340.8,9463.45,9312.15,9323.7,1232232691,40835.66
27-Apr-2020,9427.75,9544.2,9419.2,9462.15,1022920718,34065.01
28-Apr-2020,9570.6,9582.4,9434.15,9545.05,1167294737,36412.49
29-Apr-2020,9576.75,9754.15,9561.5,9710.7,1383333673,38769.8
30-Apr-2020,9906.05,10031.95,9883.55,10006.9,1643801529,48154.19
04-May-2020,9682.65,9683.25,9430.35,9454.05,1424063547,37809.41
05-May-2020,9591.7,9615.8,9344.55,9358.9,1220003370,37305.02
06-May-2020,9379.35,9489.25,9266.1,9428.55,1455393069,38245.56
07-May-2020,9394.25,9437.8,9335.5,9351.45,1076714362,65216.51
08-May-2020,9522.65,9528.35,9395.45,9408.65,1011497649,36485.11
11-May-2020,9505.95,9596.8,9393.45,9411.7,1916995744,37488.23
12-May-2020,9343.6,9415.05,9218.45,9372.25,1648822311,44434.96
13-May-2020,9752.35,9752.45,9518.8,9552.65,1710074994,44540.75
14-May-2020,9396.85,9465.85,9310.05,9333.1,1170951485,37325.06
15-May-2020,9371.9,9372.05,9240.95,9320.6,1080340845,32597.28
18-May-2020,9339.9,9340,8988.95,9004.4,1441748253,40515.87
19-May-2020,9140.95,9209.25,9036.05,9060.15,1915613615,38341.53
20-May-2020,9069.7,9276.6,9055.2,9249.15,1358836937,36714.21
21-May-2020,9265.75,9366.75,9243.8,9299.8,1335073201,36437.05
22-May-2020,9263.25,9344.05,9165.45,9226.8,1318601668,38328.88
26-May-2020,9284.35,9341.4,9187.8,9219.6,1141939246,36694.87
27-May-2020,9267.75,9488.35,9186.7,9471.6,1234643132,40241.14
28-May-2020,9519.7,9669.05,9492.75,9648.2,1701278974,45022.21
29-May-2020,9584.05,9777.1,9542.55,9759.45,3947490978,61200.67
01-Jun-2020,9900.7,10093.15,9882.7,9996.4,1791819753,47449.27
02-Jun-2020,10051.2,10153.85,9998.4,10139.75,2138778507,45759.1
03-Jun-2020,10266.9,10336.65,10194.05,10220.25,2215510124,49058.64
04-Jun-2020,10219.75,10293.35,10108.5,10198,2108980071,46575
05-Jun-2020,10265.7,10357.5,10213.85,10324.15,3270327392,47732.95
08-Jun-2020,10506.25,10506.3,10298.65,10346.7,3471432404,49786.27
09-Jun-2020,10367.75,10472.8,10202.7,10231.25,2788328255,47367.79
10-Jun-2020,10255.45,10322.1,10211.55,10291.7,2144837522,37579.29
11-Jun-2020,10271.65,10297.95,10066.6,10082.1,3371136358,40894.26
12-Jun-2020,9720.55,10180.8,9719.65,10158.3,2676409014,45968.33
15-Jun-2020,10113.4,10141.15,9924.1,10005.8,1909180732,40173.96
16-Jun-2020,10200.45,10230.6,9917.4,10097.35,2063440331,44250.42
17-Jun-2020,10060.15,10186.15,10020.95,10069.75,1459838530,38092.94
18-Jun-2020,10051.45,10276.9,10033.15,10258.15,1868154105,35071.29
19-Jun-2020,10289,10434.6,10246.75,10407.75,1958325647,62395.47
22-Jun-2020,10487.2,10568.75,10453.1,10494.35,2367953979,45993.71
23-Jun-2020,10534.95,10674.4,10491.5,10660.8,1565717249,44163.3
24-Jun-2020,10724.95,10753.6,10474.55,10499.9,1923412305,52364.65
25-Jun-2020,10431.05,10558.45,10392.7,10486.55,2059052209,51391.78
26-Jun-2020,10577.35,10607.05,10505.2,10570.95,878239139,38248.85
29-Jun-2020,10506.7,10520.95,10414.5,10496.85,749442398,32615.22
30-Jun-2020,10566.8,10587.1,10452.5,10486.9,749012846,33795.01
01-Jul-2020,10511.9,10615.15,10482.35,10598.9,781060066,34141.89
02-Jul-2020,10656.45,10757.8,10650.3,10716.1,843593478,37914.89
03-Jul-2020,10780.65,10797.1,10732.45,10776.3,788213226,32439.85
06-Jul-2020,10887.8,10963.8,10859.25,10919.25,780691759,35943.94
07-Jul-2020,10958.5,10972.65,10847.3,10958,902506185,44769.51
08-Jul-2020,10979.4,11006.85,10842.55,10870.95,1114696266,46364.49
09-Jul-2020,10918.85,10984.6,10898.85,10962.7,833206849,37718.78
10-Jul-2020,10918.5,10975.8,10868.75,10919.7,859764397,37602.13
13-Jul-2020,11001.05,11036.05,10902.45,10953.75,743013106,36755.6
14-Jul-2020,10906.25,10911,10725.7,10768.6,742921099,38211.86
15-Jul-2020,10859.3,10974.4,10730.8,10769.6,902729476,48861.37
16-Jul-2020,10852.3,10893.8,10734.4,10879.9,856719868,47679.15
17-Jul-2020,10895.5,11074.8,10893.15,11045.85,869154577,43176.6
20-Jul-2020,11138.5,11174.35,11094.05,11159.45,722089955,39416.39
21-Jul-2020,11261.3,11300.9,11244.65,11283.9,994338465,50697
22-Jul-2020,11348.95,11355,11173.95,11249.45,972531821,48829.5
23-Jul-2020,11255.6,11356.15,11225.45,11334.3,789250393,39132.11
24-Jul-2020,11270.8,11326.95,11202.2,11297.75,851553214,46418.18
27-Jul-2020,11328.9,11328.9,11188.25,11231.3,777995295,41246.93
28-Jul-2020,11255.05,11404.5,11253.15,11388.4,858690643,45147.58
29-Jul-2020,11369.55,11428.15,11258.8,11310.85,800172783,45698.68
30-Jul-2020,11361.95,11403.95,11207.9,11231.3,896041243,48484.75
31-Jul-2020,11269.25,11286.2,11177.1,11222.95,857549547,45880.54
03-Aug-2020,11208.55,11208.95,11046.95,11056,982402456,41748.98
04-Aug-2020,11113.65,11258.85,11074.05,11244.1,804498496,41798.68
05-Aug-2020,11304.4,11368.4,11213.25,11248.4,868007162,42522.48
06-Aug-2020,11329.5,11396.15,11278.15,11345.45,825662871,40700.82
07-Aug-2020,11337.2,11377.15,11297.15,11361.4,680924527,36014.79
10-Aug-2020,11426.3,11491.95,11401.55,11433,746983109,40147.01
11-Aug-2020,11486.15,11531.5,11455.95,11471.25,858386306,39295.66
12-Aug-2020,11441.05,11470.9,11389.7,11458.25,954983974,38301.77
13-Aug-2020,11488.1,11512.65,11429.25,11458.9,814730858,36613.69
14-Aug-2020,11511.4,11525.95,11269.4,11337.55,913132359,42877.5
17-Aug-2020,11411.2,11422.7,11296.85,11402.85,832239668,34241.5
18-Aug-2020,11419.2,11556.85,11412.85,11541.95,815036837,35861.97
19-Aug-2020,11608.9,11618.55,11550.95,11564.5,870414477,35223.96
20-Aug-2020,11478.5,11524.65,11451.5,11479,1061535618,34934.05
21-Aug-2020,11581.25,11589.25,11526.05,11535.8,906275671,34000.12
24-Aug-2020,11579.95,11648.5,11578.5,11619.15,747901386,35185.82
25-Aug-2020,11668.95,11681.55,11575.65,11625.6,835414982,35521.81
26-Aug-2020,11668.6,11705.6,11611.45,11694.35,913698261,40845.02
27-Aug-2020,11755.4,11762.25,11692.65,11709.45,1019748805,40459.2
28-Aug-2020,11755.6,11830.7,11743.25,11791.5,1242901428,48776.4
31-Aug-2020,11913.55,11927.2,11438.75,11496.05,1749528540,72884.59
01-Sep-2020,11570.15,11651.65,11477.85,11586.6,1031875168,44305.26
02-Sep-2020,11598.4,11681.4,11554.65,11660.6,792559954,34401.76
03-Sep-2020,11694.5,11714.65,11643.85,11663.35,756153040,33133.08
04-Sep-2020,11491.15,11589.85,11436.95,11464.95,874262419,38749.87
07-Sep-2020,11493.25,11509.95,11380.45,11478.4,709029632,31191.09
08-Sep-2020,11502.9,11556.45,11407.45,11434.9,723008019,34424.4
09-Sep-2020,11338.7,11418.45,11299.6,11397.95,897414151,38916.21
10-Sep-2020,11481.3,11577.1,11453.05,11562.65,825431885,44886.91
11-Sep-2020,11562.45,11609.4,11538.8,11589.65,696962368,35443.49
14-Sep-2020,11665.65,11690,11512.05,11566.45,802126364,40359.63
15-Sep-2020,11613.7,11666.3,11580.05,11652.85,670346837,35205.63
16-Sep-2020,11673.4,11743.85,11653.9,11732.7,729509772,34807.6
17-Sep-2020,11671.25,11718.3,11629.2,11646.15,664077965,35481.54
18-Sep-2020,11713.55,11716.2,11581.65,11640.2,1005722849,60102.7
21-Sep-2020,11642,11661.45,11332.5,11367.25,795322439,44290.99
22-Sep-2020,11411.05,11411.45,11177.05,11264.55,868986867,42999.26
23-Sep-2020,11366.85,11369.4,11135.75,11241.6,910056854,41797.23
24-Sep-2020,11122.55,11127.65,10906.7,10922.25,922902558,42522.17
25-Sep-2020,11029.5,11198.1,10974.9,11176.3,756633008,37121.19
28-Sep-2020,11270.55,11375.45,11233.55,11365.25,623662120,29597.8
29-Sep-2020,11429.4,11449.45,11314.45,11353.65,685046809,33015.47
30-Sep-2020,11380.2,11431.65,11320,11385.2,690244326,34516.14
01-Oct-2020,11499.65,11557.4,11484.25,11545.9,640143018,31478.81
05-Oct-2020,11616.6,11693.3,11574.5,11625.6,699911432,36707.18
06-Oct-2020,11722.5,11787.2,11688.05,11770.75,736680622,36210.06
07-Oct-2020,11787.45,11857.4,11741.35,11833.9,684365686,38608.11
08-Oct-2020,11926.1,11986.95,11876.6,11925.4,808567864,44699.47
09-Oct-2020,11944.5,12014.95,11897.4,11990.7,827498785,41369.63
12-Oct-2020,12047.05,12088.9,11936.9,11999.05,711357331,32117.11
13-Oct-2020,12000.55,12056.35,11959.5,11995.7,629775818,36152.51
14-Oct-2020,11980.6,12064,11893.45,12039.05,767926416,37167.7
15-Oct-2020,12089.55,12091.05,11738.7,11758.2,791428317,41312.48
16-Oct-2020,11804.25,11867.2,11744.1,11843.35,716895894,36140.71
19-Oct-2020,11953.75,11970.45,11896.1,11952.9,726821093,35850.29
20-Oct-2020,11941.65,12023.3,11919,11976.85,643639359,34828.02
21-Oct-2020,12036.8,12092.05,11851.9,12009,820394742,43852.9
22-Oct-2020,11965.85,12009.7,11899.1,11971.8,733945468,39703.88
23-Oct-2020,12029.4,12045.35,11985.15,12006.1,687236336,34084.62
26-Oct-2020,12017.75,12022.1,11788.7,11842.7,706561684,35029.86
27-Oct-2020,11880.3,11981.7,11800.2,11971.9,816605902,45380.87
28-Oct-2020,12006.5,12012.2,11778.4,11819.05,879800110,42646.97
29-Oct-2020,11723.25,11838.2,11700.05,11774.4,749082716,36797.43
30-Oct-2020,11784.85,11855.9,11646.9,11748.95,785993622,35300.84
02-Nov-2020,11803.05,11830.65,11675.25,11777.85,823729504,41773.08
03-Nov-2020,11843.65,11937.2,11834.2,11913.35,953802242,44926.34
04-Nov-2020,11890.9,12026.15,11860.75,12007.1,863156499,44335.85
05-Nov-2020,12150.35,12225.9,12127.45,12217.9,899249402,40735.01
06-Nov-2020,12252.45,12364.9,12232.35,12349.15,804054661,42519.32
09-Nov-2020,12482.95,12557.6,12448.95,12545.45,800136997,41978.86
10-Nov-2020,12639.5,12695.25,12556.25,12683.35,1139971706,60915.72
11-Nov-2020,12733.3,12824,12634.5,12805.6,1164551800,64033
12-Nov-2020,12766.75,12805.7,12699.9,12764.05,844441019,45480.6
13-Nov-2020,12735.6,12815.55,12691.9,12804.25,716108427,41532.37
14-Nov-2020,12906.3,12911.4,12833.55,12864.6,137370936,6119.02
17-Nov-2020,13007.45,13008.35,12884.95,12960.9,920879716,49140.99
18-Nov-2020,12948.25,13032.6,12904.15,13022.75,1043099227,48169.2
19-Nov-2020,12931.65,13055.5,12840,12864.85,1009610819,52892.07
20-Nov-2020,12904.7,12992.35,12832.1,12962.45,902734567,51609.15
23-Nov-2020,13062.35,13076,12946.65,13036.65,842348668,50027.77
24-Nov-2020,13110.8,13179.1,13090.1,13158.3,810989180,45672.28
25-Nov-2020,13231.9,13244.8,12935.55,12959.8,1023380383,45734.55
26-Nov-2020,13001.4,13117.05,12900.1,13087.75,805810513,43729.55
27-Nov-2020,13117.1,13146.85,13030.25,13080.3,1665879376,104035.38
01-Dec-2020,13180.2,13244.3,13088.05,13225.7,871453843,41606.09
02-Dec-2020,13243,13254.85,13115.2,13244.35,1132396506,44370.82
03-Dec-2020,13342.75,13342.95,13252.35,13280.5,1078581766,48557.71
04-Dec-2020,13325.1,13415.05,13288.95,13396.5,1016516084,45799.07
07-Dec-2020,13406.35,13508.1,13387.85,13497.85,886105886,41623.7
08-Dec-2020,13536.75,13575.45,13439.3,13529.85,1046678355,43475.15
09-Dec-2020,13597.05,13673.1,13589.85,13649.6,979004023,37218.19
10-Dec-2020,13611.7,13632.85,13519.35,13612.35,832534815,38460.77
11-Dec-2020,13646.2,13707.9,13532.3,13647.9,1131841046,41985.74
14-Dec-2020,13706.2,13731.05,13615.45,13693.2,799294909,34704.65
15-Dec-2020,13685.65,13716.15,13583.55,13697.7,727885170,38248.13
16-Dec-2020,13792.15,13817.75,13735.95,13808.05,908464400,36600.79
17-Dec-2020,13838.9,13890.1,13802.95,13852.55,662385752,34905.35
18-Dec-2020,13877.75,13886.15,13767.45,13872.8,752615100,42934.05
21-Dec-2020,13852.75,13887.4,13214,13431.3,993373733,48203.2
22-Dec-2020,13467.1,13603.6,13272.05,13577.35,1045080971,45405.68
23-Dec-2020,13587.75,13744.1,13544.2,13725.55,805475572,34851.61
24-Dec-2020,13803.15,13882.8,13748.15,13862.1,756316405,31651.55
28-Dec-2020,13930.8,13997,13929.2,13986.7,698820505,27593.89
29-Dec-2020,14028.05,14077.95,13964,14037.65,754411486,31677.25
30-Dec-2020,14086.45,14103.85,13969.8,14088.45,612680345,30439.33
31-Dec-2020,14080.8,14127.6,14048.1,14090.75,801448184,33655.75
01-Jan-2021,14109.05,14166.1,14102.95,14137.55,612252114,21444.81
04-Jan-2021,14226,14282.4,14084.05,14267.05,890944888,36744.94
05-Jan-2021,14212.95,14373.85,14177.2,14355.9,833496981,40859.56
06-Jan-2021,14399.7,14403.05,14191.4,14305.65,1056764771,46716.24
07-Jan-2021,14417.9,14419.35,14290.65,14305.5,836480345,42439.3
08-Jan-2021,14424.8,14533,14393.45,14514.35,886906592,47504.56
11-Jan-2021,14638.8,14653.2,14535.4,14642.05,914650051,48758.61
12-Jan-2021,14632.7,14735.45,14593.35,14705.5,1379546690,55265.54
13-Jan-2021,14782.6,14793.25,14559.3,14694.95,1407169536,55517.58
14-Jan-2021,14688.2,14750,14608.1,14731.15,1001314209,45802.41
15-Jan-2021,14736.5,14760.25,14482.75,14558.8,1153712302,48981.95
18-Jan-2021,14574.15,14579.5,14332.85,14390.05,1074947889,49782.2
19-Jan-2021,14481.15,14653.85,14470.9,14632.2,842802855,41303.13
20-Jan-2021,14652,14771,14631.8,14751.3,944435422,42707.97
21-Jan-2021,14840.95,14860.85,14613.35,14686.55,1064217766,53746.05
22-Jan-2021,14684.35,14725.25,14466.2,14479.6,1161151870,56163.63
25-Jan-2021,14588.2,14602.9,14328.1,14348.45,917258207,51815.8
27-Jan-2021,14349.5,14349.5,14045.15,14085.85,951172188,49351.77
28-Jan-2021,13932.7,14017.8,13846.7,13947.25,1081458517,50159.66
29-Jan-2021,14075.65,14089.4,13704.15,13743.3,1125687575,58336.69
01-Feb-2021,13866.05,14414.6,13762.2,14361.65,1336529984,61730.89
02-Feb-2021,14556,14792,14546.3,14720.55,1372017537,68834.79
03-Feb-2021,14824.25,14931.65,14650.75,14854,1374129689,59516.67
04-Feb-2021,14860.05,14992.5,14806.65,14977.15,1539062227,57819.49
05-Feb-2021,15040.75,15099.25,14938.8,14988.95,1556801120,65045.1
08-Feb-2021,15123.15,15217,15103.7,15177.95,1080009067,49231.76
09-Feb-2021,15228.15,15313.45,15124.8,15171.25,1325218693,52806.94
10-Feb-2021,15184.3,15233.15,15047.65,15176.4,1081016208,51588.94
11-Feb-2021,15146.1,15262.3,15138.2,15249.65,888372953,40613.22
12-Feb-2021,15267.35,15318.85,15163.65,15245.75,1042860960,44503.36
15-Feb-2021,15350.25,15421.9,15326.4,15399.2,850611668,39490.11
16-Feb-2021,15455.4,15513.5,15328.6,15406,1062091069,47238.16
17-Feb-2021,15379.3,15413.9,15275.7,15318.5,1301175206,47675.4
18-Feb-2021,15353.65,15368.8,15210.25,15249.5,1602789504,51535.41
19-Feb-2021,15212.55,15275.4,15017.35,15102.65,1554539091,50675.29
22-Feb-2021,15119.55,15132.5,14758.75,14802.45,1059662954,46481.33
23-Feb-2021,14906,14979.3,14780.15,14844.25,1209769808,49577.15
24-Feb-2021,14876.75,15118.65,14869.65,15094.85,617662356,29219.15
25-Feb-2021,15193.55,15281.25,15177.6,15209,1156997060,52549.79
26-Feb-2021,15005,15045.15,14604.25,14667.6,1629245878,78894.5
01-Mar-2021,14834.5,14932.3,14774.65,14889.65,822993530,37122.29
02-Mar-2021,14993.9,15100.95,14897.9,15061.6,908519565,41844.17
03-Mar-2021,15205.05,15405.7,15147.55,15379.5,981599743,43778.37
04-Mar-2021,15172.3,15352.95,15139.5,15238.75,974013484,45189.08
05-Mar-2021,15139.75,15248.7,15009.2,15084.35,1008799017,46494.9
08-Mar-2021,15151.85,15250.6,15062.35,15096.85,823458690,35471.36
09-Mar-2021,15189.6,15252,15043.1,15206,908373546,44664.95
10-Mar-2021,15309.1,15327,15209.65,15284.85,588163053,31290.39
12-Mar-2021,15426.55,15438.5,15071.15,15140.15,756551758,39322.88
15-Mar-2021,15163.25,15165.4,14856.3,15040.85,747035263,34234.75
16-Mar-2021,15107.8,15159.1,15009.8,15033.3,702151434,33634.86
17-Mar-2021,15066.45,15074.8,14805.75,14828.85,747659540,36047.4
18-Mar-2021,14959.05,14977.45,14581.95,14662.5,851112777,38439.09
19-Mar-2021,14573.3,14886.95,14434.1,14847.25,1310491137,58031.17
22-Mar-2021,14850.75,14885.65,14729.45,14859.7,720614069,34824.12
23-Mar-2021,14898.3,15011.05,14849.15,14952.1,787545946,38355.41
24-Mar-2021,14853.2,14902.65,14676.35,14690.05,747133448,34604.19